Access_to_electricity_(%_of_population),Access_to_clean_fuels_for_cooking,Renewable_energy_share_in_the_total_final_energy_consumption_(%),Electricity_from_fossil_fuels_(TWh),Electricity_from_renewables_(TWh),Electricity_from_nuclear_(TWh),Low-carbon_electricity_(%_electricity),Primary_energy_consumption_per_capita_(kWh-person),Energy_intensity_level_of_primary_energy_(MJ-$2017_PPP_GDP),Value_co2_emissions_kt_by_country,gdp_per_capita,Density-n(P-Km2),Land_Area(Km2)
100.0,100.0,1.42,1.93,0.0,0.0,0.0,30982.486,2.35,10500.0,4578.633208,41,13878.0
100.0,100.0,1.18,1.79,0.0,0.0,0.0,35422.555,2.5,10500.0,4578.633208,41,13878.0
100.0,100.0,0.96,1.77,0.0,0.0,0.0,32656.572,2.98,10500.0,4578.633208,41,13878.0
100.0,100.0,1.14,1.81,0.0,0.0,0.0,31772.066,2.65,10500.0,4578.633208,41,13878.0
100.0,100.0,1.54,1.88,0.0,0.0,0.0,30096.48,2.33,10500.0,4578.633208,41,13878.0
100.0,100.0,1.53,1.85,0.0,0.0,0.0,31247.096,2.12,10500.0,4578.633208,41,13878.0
100.0,100.0,1.44,1.87,0.0,0.0,0.0,36977.28,2.18,10500.0,4578.633208,41,13878.0
100.0,100.0,1.02,2.14,0.0,0.0,0.0,39876.79,2.72,10500.0,4578.633208,41,13878.0
100.0,100.0,1.14,2.1,0.0,0.0,0.0,39636.066,2.53,10500.0,4578.633208,41,13878.0
100.0,100.0,23.3,1.99,0.0,0.0,0.0,33301.77,4.3,10500.0,4578.633208,41,13878.0
100.0,100.0,0.0,13.02,0.0,0.0,0.0,157253.03,10.43,15880.0,13636.41675,2239,765.0
100.0,100.0,0.0,13.74,0.0,0.0,0.0,158559.69,10.41,16390.0,12868.17692,2239,765.0
100.0,100.0,0.0,14.34,0.0,0.0,0.0,165096.56,10.45,17219.99931,13049.90973,2239,765.0
100.0,100.0,0.0,14.76,0.0,0.0,0.0,165859.02,10.3,17940.00053,14222.0368,2239,765.0
100.0,100.0,0.0,15.18,0.0,0.0,0.0,160432.52,9.83,17930.00031,15846.50595,2239,765.0
100.0,100.0,0.0,18.2,0.0,0.0,0.0,166315.33,10.55,20690.00053,17959.39683,2239,765.0
100.0,100.0,0.0,19.77,0.0,0.0,0.0,164833.39,10.36,22489.99977,19307.50894,2239,765.0
100.0,100.0,0.0,20.42,0.0,0.0,0.0,157924.5,10.31,23000.0,20976.44229,2239,765.0
100.0,100.0,0.0,21.45,0.0,0.0,0.0,154979.23,10.35,24760.00023,23066.45098,2239,765.0
100.0,100.0,0.0,21.21,0.0,0.0,0.0,144448.34,9.7,24719.99931,19355.92101,2239,765.0
100.0,100.0,0.0,22.39,0.0,0.0,0.0,141914.1,9.59,25969.99931,20722.07049,2239,765.0
100.0,100.0,0.0,22.88,0.0,0.0,0.0,140596.47,9.42,26020.00046,22514.20272,2239,765.0
100.0,100.0,0.0,23.29,0.0,0.0,0.0,149451.38,8.64,27170.00008,23654.36959,2239,765.0
100.0,100.0,0.0,24.36,0.0,0.0,0.0,161365.53,9.54,28850.00038,24744.29696,2239,765.0
100.0,100.0,0.0,25.62,0.01,0.0,0.03901678,153929.6,8.77,30280.00069,24989.43753,2239,765.0
100.0,100.0,0.0,26.77,0.01,0.0,0.037341297,149472.8,9.05,30579.99992,22634.08565,2239,765.0
100.0,100.0,0.0,26.8,0.01,0.0,0.037299518,144113.94,8.62,30299.99924,22608.45256,2239,765.0
100.0,100.0,0.0,27.47,0.01,0.0,0.036390103,143466.25,8.33,30520.00046,23742.93734,2239,765.0
100.0,100.0,0.0,27.77,0.01,0.0,0.03599712,142291.5,8.27,30809.99947,24085.95599,2239,765.0
100.0,100.0,0.0,31.43,0.01,0.0,0.031806614,155398.47,8.73,33259.99832,23551.93009,2239,765.0
100.0,100.0,23.3,29.85,0.01,0.0,0.03348962,156095.8,4.3,10500.0,20409.9528,2239,765.0
32.0,8.3,59.06,13.93,0.94,0.0,6.3214526,1053.6212,3.14,21650.0,418.0689421,1265,148460.0
35.032646,8.3,55.82,15.41,0.98,0.0,5.9792557,1181.6239,3.27,25780.0,415.0344043,1265,148460.0
37.85107,8.4,54.33,16.55,1.05,0.0,5.9659085,1163.1385,3.23,27430.00031,413.0802826,1265,148460.0
40.66426,8.6,52.62,17.47,1.12,0.0,6.0247445,1208.1465,3.2,28629.99916,446.3106757,1265,148460.0
40.6,8.9,52.05,22.05,1.21,0.0,5.2020636,1261.467,3.1,30530.00069,475.2919302,1265,148460.0
44.23,9.2,50.66,24.15,1.28,0.0,5.033425,1345.851,3.05,32709.99908,499.4619402,1265,148460.0
50.5251,9.8,48.69,27.86,1.39,0.0,4.7521367,1438.764,3.05,35900.00153,509.6401899,1265,148460.0
46.5,10.3,47.19,28.45,0.76,0.0,2.6018488,1458.1193,2.98,37990.00168,558.0518407,1265,148460.0
54.735516,11.0,45.2,31.36,0.96,0.0,2.970297,1528.589,2.94,41580.00183,634.9870697,1265,148460.0
57.568848,11.8,43.1,34.6,0.47,0.0,1.3401768,1660.9723,2.94,44750.0,702.2644196,1265,148460.0
55.26,12.7,40.28,37.65,0.84,0.0,2.182385,1685.9304,2.93,50580.00183,781.1535777,1265,148460.0
59.6,13.7,38.41,40.67,0.99,0.0,2.3763802,1806.3944,2.85,54419.99817,861.7621622,1265,148460.0
66.15557,14.7,37.31,44.91,0.93,0.0,2.0287957,1938.1482,2.77,57990.00168,883.1171296,1265,148460.0
61.5,15.8,37.08,48.94,1.1,0.0,2.1982415,1991.1696,2.73,60599.99847,981.8608514,1265,148460.0
62.4,17.1,35.32,51.78,0.81,0.0,1.5402168,2040.6984,2.66,63830.00183,1118.873808,1265,148460.0
74.90374,18.3,31.93,54.76,0.83,0.0,1.4930743,2440.7686,2.69,72190.00244,1248.45331,1265,148460.0
75.92,19.3,30.49,63.57,1.27,0.0,1.9586676,2415.728,2.61,74379.99725,1401.564635,1265,148460.0
88.0,20.6,28.36,67.59,1.32,0.0,1.9155419,2494.115,2.5,79339.99634,1563.767819,1265,148460.0
91.8,21.9,26.88,72.56,1.4,0.0,1.8929151,2630.0278,2.3,83449.99695,1698.132081,1265,148460.0
92.2,23.4,24.75,78.37,1.14,0.0,1.4337819,2916.3176,2.36,90739.99786,1855.740094,1265,148460.0
96.2,25.0,23.3,74.41,1.31,0.0,1.7300581,2730.078,4.3,10500.0,1961.613749,1265,148460.0
100.0,100.0,14.32,0.76,0.0,0.0,0.0,26318.064,3.83,1240.0,11268.42006,668,430.0
100.0,100.0,12.56,0.8,0.0,0.0,0.0,26262.209,4.01,1310.0,11209.42112,668,430.0
100.0,100.0,11.3,0.83,0.0,0.0,0.0,26331.5,3.91,1370.000005,11361.51677,668,430.0
100.0,100.0,9.95,0.87,0.0,0.0,0.0,26508.63,3.92,1379.999995,11699.37047,668,430.0
99.99674,100.0,9.93,0.9,0.0,0.0,0.0,26606.236,3.97,1360.000014,12512.57797,668,430.0
99.98045,100.0,9.91,0.95,0.0,0.0,0.0,26715.06,3.97,1419.999957,13822.74175,668,430.0
100.0,100.0,9.9,0.98,0.0,0.0,0.0,26681.957,3.84,1470.000029,15199.56753,668,430.0
100.0,100.0,9.71,1.0,0.0,0.0,0.0,25360.926,3.81,1480.000019,16770.66103,668,430.0
100.0,100.0,8.63,1.01,0.0,0.0,0.0,29773.459,4.52,1779.999971,17092.58214,668,430.0
100.0,100.0,9.4,1.02,0.0,0.0,0.0,27941.865,4.81,4619.999886,15885.41018,668,430.0
100.0,100.0,9.08,0.97,0.0,0.0,0.0,26839.543,4.57,1549.999952,16056.37098,668,430.0
100.0,100.0,4.66,0.99,0.0,0.0,0.0,28088.297,4.61,1759.99999,16458.35321,668,430.0
100.0,100.0,4.21,1.06,0.0,0.0,0.0,26331.783,4.53,2119.999886,16249.67395,668,430.0
100.0,100.0,3.51,0.95,0.0,0.0,0.0,26676.488,4.51,1440.000057,16451.27931,668,430.0
100.0,100.0,3.44,0.96,0.01,0.0,1.0309278,23147.074,3.98,1269.999981,16489.07224,668,430.0
100.0,100.0,3.16,0.97,0.01,0.0,1.0204082,24569.877,3.87,1269.999981,16524.8995,668,430.0
100.0,100.0,3.49,0.98,0.02,0.0,2.0,25016.707,3.86,1289.999962,16900.04829,668,430.0
100.0,100.0,5.13,0.98,0.03,0.0,2.970297,23670.777,3.55,1179.999948,17391.66891,668,430.0
100.0,100.0,5.79,0.97,0.03,0.0,3.0,25095.537,3.87,1240.00001,17745.25537,668,430.0
100.0,100.0,4.31,0.98,0.04,0.0,3.9215686,25172.027,3.54,1250.0,18148.49785,668,430.0
100.0,100.0,23.3,0.93,0.07,0.0,7.0,21577.828,4.3,10500.0,15373.8547,668,430.0
100.0,94.7,5.65,24.51,0.03,0.0,0.12224939,24868.184,12.85,52940.0,1276.493985,47,207600.0
100.0,95.2,6.26,23.53,0.03,0.0,0.12733448,24306.926,12.33,51880.0,1244.373185,47,207600.0
100.0,95.8,6.52,24.84,0.03,0.0,0.120627254,25309.941,11.96,51840.00015,1479.314583,47,207600.0
100.0,96.4,6.25,25.0,0.03,0.0,0.11985617,25292.014,11.5,52700.00076,1819.766059,47,207600.0
100.0,96.9,6.27,29.31,0.03,0.0,0.10224949,28508.88,10.66,56040.00092,2378.623286,47,207600.0
100.0,97.1,6.83,29.07,0.04,0.0,0.13740982,28600.459,9.74,56779.99878,3125.810535,47,207600.0
100.0,97.5,7.2,29.79,0.06,0.0,0.20100503,30598.045,9.42,59119.99893,3847.434124,47,207600.0
100.0,97.9,7.28,29.81,0.07,0.0,0.23427042,29999.406,8.5,57650.00153,4735.657608,47,207600.0
100.0,98.15,7.08,32.79,0.11,0.0,0.3343465,30513.402,7.72,60529.99878,6377.369732,47,207600.0
100.0,98.5,7.39,28.38,0.1,0.0,0.3511236,28957.873,7.29,57400.00153,5352.583912,47,207600.0
100.0,98.7,7.3,32.68,0.12,0.0,0.36585367,31470.04,7.01,61669.99817,6033.686239,47,207600.0
100.0,98.8,7.52,30.12,0.12,0.0,0.3968254,30981.086,7.06,58549.99924,6527.173869,47,207600.0
100.0,99.0,7.25,28.78,0.16,0.0,0.552868,33557.434,7.24,59939.99863,6953.132515,47,207600.0
100.0,99.1,6.97,29.31,0.29,0.0,0.9797297,30421.854,6.39,59990.00168,7998.125239,47,207600.0
100.0,99.2,6.69,32.36,0.27,0.0,0.8274594,30426.229,6.4,59500.0,8341.399679,47,207600.0
100.0,99.3,6.83,31.73,0.29,0.0,0.90568393,27527.16,6.07,54819.99969,5967.052204,47,207600.0
100.0,99.4,6.74,31.15,0.4,0.0,1.2678288,28104.533,6.18,55139.99939,5039.681886,47,207600.0
100.0,99.4,7.29,31.71,0.75,0.0,2.3105361,28623.031,6.14,56009.99832,5785.670673,47,207600.0
100.0,99.5,7.22,35.85,0.81,0.0,2.2094927,31689.998,6.29,58950.00076,6360.062473,47,207600.0
100.0,99.5,7.83,36.74,0.94,0.0,2.494692,31923.436,5.97,57669.99817,6837.717826,47,207600.0
100.0,99.6,23.3,34.59,1.27,0.34,4.4475136,29768.562,4.3,10500.0,6424.152176,47,207600.0
100.0,100.0,1.44,33.58,1.05,48.16,59.439545,72420.41,5.51,117270.0,23041.53473,383,30528.0
100.0,100.0,1.58,31.2,1.08,46.35,60.32049,71475.5,5.41,118340.0,22995.15752,383,30528.0
100.0,100.0,1.68,32.44,1.14,47.36,59.92093,70828.99,5.15,110849.9985,24887.56133,383,30528.0
100.0,100.0,1.89,34.99,1.2,47.38,58.13091,73221.56,5.32,115500.0,30587.66841,383,30528.0
100.0,100.0,2.02,34.11,1.5,47.31,58.863968,73126.234,5.15,114019.9966,35364.37533,383,30528.0
100.0,100.0,2.46,34.39,2.11,47.6,59.108204,71894.96,5.01,110610.0006,36795.97688,383,30528.0
100.0,100.0,2.82,33.46,2.96,46.65,59.72072,71647.29,4.82,108650.0015,38672.70594,383,30528.0
100.0,100.0,3.34,34.84,3.49,48.23,59.750465,71662.34,4.56,104589.9963,44262.896,383,30528.0
100.0,100.0,3.91,32.82,4.42,45.57,60.367107,72317.91,4.68,106930.0003,48106.89292,383,30528.0
100.0,100.0,4.83,37.0,5.45,47.22,58.737595,66274.0,4.58,99669.99817,44583.54481,383,30528.0
100.0,100.0,6.22,38.39,6.54,47.94,58.662643,70300.14,4.81,106720.0012,44141.87814,383,30528.0
100.0,100.0,6.66,32.51,8.31,48.23,63.492416,65134.08,4.4,96480.00336,47348.52502,383,30528.0
100.0,100.0,7.67,30.62,10.51,40.29,62.392532,62090.016,4.19,95269.99664,44673.11588,383,30528.0
100.0,100.0,8.22,27.37,11.71,42.64,66.50758,63218.38,4.34,96589.99634,46744.66254,383,30528.0
100.0,100.0,9.13,25.03,12.21,33.7,64.71666,58234.56,4.03,90139.99939,47700.54036,383,30528.0
100.0,100.0,9.37,27.57,14.45,26.1,59.5273,58448.152,3.94,95129.99725,40991.80814,383,30528.0
100.0,100.0,9.2,26.19,14.25,43.52,68.80657,62694.066,4.12,94220.00122,41984.10303,383,30528.0
100.0,100.0,9.64,26.9,15.8,42.23,68.32686,62897.13,4.04,92720.00122,44089.31009,383,30528.0
100.0,100.0,10.66,27.75,17.17,28.6,62.255173,62384.855,3.82,93660.00366,47519.5531,383,30528.0
100.0,100.0,10.21,29.32,19.47,43.52,68.237465,64152.26,3.87,93010.00214,46591.49161,383,30528.0
100.0,100.0,23.3,30.0,23.46,34.43,65.866425,57433.73,4.3,10500.0,45159.34822,383,30528.0
79.0,79.9,34.55,0.09,0.09,0.0,49.999996,10038.552,6.7,450.0,3364.491731,17,22966.0
80.19696,80.6,29.61,0.06,0.09,0.0,59.999996,10707.64,6.75,530.0,3404.420586,17,22966.0
81.02942,81.5,31.19,0.06,0.09,0.0,59.999996,10042.477,6.33,519.9999809,3526.081513,17,22966.0
81.856636,81.9,30.18,0.11,0.06,0.0,35.294117,9553.475,5.66,509.9999905,3650.60647,17,22966.0
82.68098,82.6,32.02,0.1,0.06,0.0,37.5,8929.1455,5.39,439.9999976,3802.26316,17,22966.0
83.504776,82.9,31.01,0.1,0.07,0.0,41.17647,9279.945,5.21,469.9999988,3885.034074,17,22966.0
90.98853,83.2,36.8,0.05,0.18,0.0,78.26087,10366.804,5.45,509.9999905,4155.323885,17,22966.0
85.16064,83.3,32.31,0.06,0.18,0.0,75.0,9503.804,5.4,529.9999714,4252.395404,17,22966.0
85.99806,83.5,34.06,0.03,0.2,0.0,86.95652,8935.545,4.9,500.0,4404.308198,17,22966.0
86.84543,83.4,29.18,0.05,0.2,0.0,80.0,9060.757,5.32,1460.000038,4186.519998,17,22966.0
89.91722,83.6,32.93,0.18,0.31,0.0,63.265305,10492.445,5.44,560.0000024,4270.780085,17,22966.0
91.68173,83.4,44.36,0.14,0.29,0.0,67.44186,8946.38,6.31,670.0000167,4423.496842,17,22966.0
90.99592,83.3,50.07,0.2,0.27,0.0,57.44681,9087.132,5.45,670.0000167,4505.600593,17,22966.0
91.186104,83.3,40.99,0.15,0.3,0.0,66.66667,9683.304,5.03,460.0000083,4568.641228,17,22966.0
91.36426,83.0,37.47,0.19,0.32,0.0,62.7451,9421.46,4.9,479.9999893,4718.436581,17,22966.0
91.8,82.9,30.34,0.23,0.31,0.0,57.407406,10197.744,5.84,680.0000072,4770.232656,17,22966.0
93.22231,82.8,33.38,0.21,0.32,0.0,60.37736,10002.819,5.75,649.9999762,4856.973249,17,22966.0
94.18901,82.6,36.25,0.35,0.41,0.0,53.94737,10896.961,5.92,639.9999857,4945.857699,17,22966.0
91.72,82.4,34.64,0.39,0.4,0.0,50.63291,9546.048,5.69,629.9999952,5001.422157,17,22966.0
92.72,82.1,29.09,0.41,0.47,0.0,53.409092,9883.737,6.12,639.9999857,5078.809944,17,22966.0
97.113335,82.1,23.3,0.38,0.24,0.0,38.70968,7226.4336,4.3,10500.0,4115.177008,17,22966.0
21.531084,0.6,70.29,0.08,0.0,0.0,0.0,980.96387,4.88,1420.0,512.673902,108,112622.0
21.9,0.8,66.86,0.06,0.0,0.0,0.0,1083.3461,4.93,1740.0,518.0674741,108,112622.0
23.415928,1.0,64.04,0.06,0.0,0.0,0.0,1204.5461,5.05,2180.000067,574.9297982,108,112622.0
24.349323,1.3,61.73,0.07,0.0,0.0,0.0,1357.0039,5.15,2440.000057,711.2849548,108,112622.0
25.279833,1.7,60.69,0.08,0.0,0.0,0.0,1388.154,5.15,2650.000095,798.7443045,108,112622.0
26.209805,2.1,59.2,0.1,0.0,0.0,0.0,1262.3934,5.08,2900.000095,822.7851431,108,112622.0
27.9,2.5,57.31,0.14,0.0,0.0,0.0,1672.0192,5.76,3470.000029,856.0549166,108,112622.0
28.078016,2.9,54.49,0.2,0.0,0.0,0.0,1918.3821,5.91,4000.0,966.2036183,108,112622.0
29.021614,3.4,54.76,0.21,0.0,0.0,0.0,1904.8895,5.76,4019.999981,1125.426134,108,112622.0
29.975151,3.7,52.83,0.12,0.0,0.0,0.0,2054.215,5.91,4420.000076,1088.757906,108,112622.0
34.2,4.0,47.19,0.11,0.0,0.0,0.0,2287.7693,6.0,4829.999924,1036.534515,108,112622.0
36.9,4.1,48.7,0.09,0.0,0.0,0.0,2071.1877,5.82,4650.000095,1130.273251,108,112622.0
38.4,4.3,50.33,0.05,0.0,0.0,0.0,1909.2642,5.61,4440.000057,1145.140105,108,112622.0
34.69122,4.3,51.97,0.09,0.0,0.0,0.0,1889.7343,5.71,4679.999828,1251.209767,108,112622.0
34.1,4.3,51.05,0.22,0.0,0.0,0.0,1940.2653,5.54,5190.000057,1291.410185,108,112622.0
29.62,4.3,49.94,0.3,0.0,0.0,0.0,2083.4993,5.79,5510.000229,1076.796698,108,112622.0
37.095245,4.3,45.42,0.25,0.0,0.0,0.0,2467.0088,6.22,6739.999771,1087.287331,108,112622.0
34.5,4.2,45.38,0.31,0.0,0.0,0.0,2540.225,6.11,6869.999886,1136.593872,108,112622.0
39.246918,4.2,43.97,0.19,0.0,0.0,0.0,2736.8003,6.05,7420.000076,1241.825298,108,112622.0
40.32869,4.0,46.47,0.19,0.01,0.0,5.0,2416.162,5.69,7300.000191,1219.515506,108,112622.0
41.410957,4.0,23.3,0.22,0.01,0.0,4.347826,2518.621,4.3,10500.0,1291.040972,108,112622.0
100.0,83.15,0.46,0.0,0.0,0.0,27.865068,39297.88,1.52,517.047,56284.16865,1281,54.0
100.0,83.15,0.54,0.0,0.0,0.0,27.865068,39604.938,1.45,528.048,58883.95943,1281,54.0
100.0,83.15,0.51,0.0,0.0,0.0,27.865068,41429.88,1.54,557.384,62583.1002,1281,54.0
100.0,83.15,0.51,0.0,0.0,0.0,27.865068,41114.773,1.5,561.051,66111.72523,1281,54.0
100.0,83.15,0.52,0.0,0.0,0.0,27.865068,42390.04,1.51,583.053,70359.31911,1281,54.0
100.0,83.15,0.49,0.0,0.0,0.0,27.865068,44480.98,1.48,583.053,75882.03386,1281,54.0
100.0,83.15,0.44,0.0,0.0,0.0,27.865068,50145.137,1.56,652.726,95221.85887,1281,54.0
100.0,83.15,0.5,0.0,0.0,0.0,27.865068,58163.746,1.67,729.733,104287.3875,1281,54.0
100.0,83.15,0.46,0.0,0.0,0.0,27.865068,55556.035,1.51,649.059,106935.4863,1281,54.0
100.0,83.15,0.43,0.0,0.0,0.0,27.865068,43647.02,1.21,476.71,101407.764,1281,54.0
100.0,83.15,0.43,0.0,0.0,0.0,27.865068,51318.156,1.54,608.722,101875.2841,1281,54.0
100.0,83.15,0.42,0.0,0.0,0.0,27.865068,33119.836,1.2,443.707,97774.16207,1281,54.0
100.0,83.15,0.44,0.0,0.0,0.0,27.865068,35803.332,1.08,366.7,98431.86518,1281,54.0
100.0,83.15,1.47,0.0,0.0,0.0,27.865068,35994.32,1.52,509.713,99471.6389,1281,54.0
100.0,83.15,0.43,0.0,0.0,0.0,27.865068,46727.742,1.95,649.059,98467.68399,1281,54.0
100.0,83.15,0.55,0.0,0.0,0.0,27.865068,39425.17,1.59,557.384,102005.6256,1281,54.0
100.0,83.15,1.09,0.0,0.0,0.0,27.865068,50238.902,1.83,612.389,106885.8785,1281,54.0
100.0,83.15,0.64,0.0,0.0,0.0,27.865068,49395.46,1.77,10500.0,111820.5815,1281,54.0
100.0,83.15,0.67,0.0,0.0,0.0,27.865068,50863.38,1.97,10500.0,113023.1856,1281,54.0
100.0,83.15,0.84,0.0,0.0,0.0,27.865068,50639.293,1.65,10500.0,117098.4463,1281,54.0
100.0,83.15,23.3,0.0,0.0,0.0,27.865068,46161.586,4.3,10500.0,107079.4798,1281,54.0
31.15,27.8,91.4,0.0,1.79,0.0,100.0,8469.052,18.42,210.0,718.196337,20,38394.0
40.04513,30.9,91.75,0.0,1.92,0.0,100.0,9100.751,17.29,230.0,764.4328082,20,38394.0
43.978878,34.8,91.2,0.0,2.18,0.0,100.0,9810.103,15.99,239.9999946,845.5006721,20,38394.0
41.1,38.8,91.92,0.0,2.5,0.0,100.0,10658.221,14.96,259.9999905,962.0953713,20,38394.0
51.83301,42.7,93.46,0.0,2.33,0.0,100.0,10014.694,14.15,289.9999917,1068.431811,20,38394.0
59.808113,47.3,91.67,0.0,2.62,0.0,100.00001,11119.834,13.61,319.9999928,1228.432356,20,38394.0
59.685055,51.1,91.92,0.0,4.47,0.0,100.0,17746.78,12.99,319.9999928,1330.977444,20,38394.0
71.8,54.65,92.07,0.0,6.49,0.0,100.0,21903.543,11.3,319.9999928,1757.190496,20,38394.0
67.55525,57.8,91.81,0.0,6.89,0.0,100.0,22370.271,11.12,300.0000119,1828.154677,20,38394.0
71.5039,61.2,92.38,0.0,6.93,0.0,100.0,22935.088,10.69,319.9999928,1819.19731,20,38394.0
73.28291,63.9,90.8,0.0,7.26,0.0,100.0,24284.154,10.11,400.000006,2258.186435,20,38394.0
81.76709,66.7,89.01,0.0,6.97,0.0,100.0,23369.613,9.47,589.9999738,2563.261224,20,38394.0
91.5,68.9,87.32,0.0,6.74,0.0,100.0,22460.117,9.51,639.9999857,2538.949519,20,38394.0
87.45114,71.2,86.7,0.0,7.53,0.0,100.0,24615.076,9.41,670.0000167,2472.724753,20,38394.0
91.48351,72.9,86.54,0.0,7.15,0.0,100.0,23328.47,9.32,699.9999881,2652.225654,20,38394.0
95.530716,75.0,86.68,0.0,7.73,0.0,100.0,24203.82,8.7,769.9999809,2752.630172,20,38394.0
99.58979,76.0,85.02,0.0,7.88,0.0,100.0,24692.543,8.3,930.0000072,2930.574923,20,38394.0
97.7,77.4,83.63,0.0,7.65,0.0,100.0,24327.346,8.06,970.0000286,3286.596744,20,38394.0
99.974365,78.3,82.22,0.0,6.89,0.0,100.0,23138.41,8.22,1049.999952,3243.477437,20,38394.0
100.0,79.4,82.27,0.0,8.95,0.0,100.0,27251.602,7.91,1049.999952,3322.863329,20,38394.0
100.0,80.2,23.3,0.0,8.95,0.0,100.0,26593.059,4.3,10500.0,3000.779327,20,38394.0
100.0,52.1,19.35,5.01,5.04,0.0,50.149254,15474.596,6.82,13960.0,1484.176056,64,51197.0
99.4,51.45,20.27,5.13,5.13,0.0,50.0,15337.629,6.31,13760.0,1544.602075,64,51197.0
98.5,50.9,21.21,5.19,5.22,0.0,50.144093,15402.803,6.29,14560.00042,1789.857691,64,51197.0
100.0,50.8,20.14,6.36,4.46,0.0,41.219963,13485.733,6.04,14869.99989,2258.946452,64,51197.0
100.0,49.3,20.1,6.34,5.92,0.0,48.287113,14065.254,6.22,15569.99969,2698.46718,64,51197.0
100.0,48.9,19.73,6.21,5.94,0.0,48.88889,13151.445,5.99,16229.99954,2980.601268,64,51197.0
99.387276,47.9,18.12,7.0,5.8,0.0,45.3125,13561.985,5.98,17909.99985,3416.512376,64,51197.0
99.7,47.1,14.84,7.32,3.96,0.0,35.106384,13117.112,5.65,18889.99939,4193.368011,64,51197.0
100.0,46.7,14.28,9.36,4.82,0.0,33.99154,15073.022,6.02,20760.00023,5090.945834,64,51197.0
100.0,45.8,17.43,8.86,6.18,0.0,41.090427,18430.324,6.48,20590.00015,4714.693746,64,51197.0
100.0,45.0,19.57,8.55,7.95,0.0,48.18182,20074.406,6.7,20840.00015,4635.510195,64,51197.0
99.70578,44.7,14.16,10.24,4.34,0.0,29.766804,19803.19,7.31,23739.99977,5092.554723,64,51197.0
100.0,44.2,15.28,9.27,4.17,0.0,31.026787,19624.715,6.9,21959.99908,4777.066914,64,51197.0
99.5,44.2,19.48,9.6,7.16,0.0,42.720764,20242.201,6.51,21850.00038,5129.663534,64,51197.0
100.0,44.05,23.68,9.61,5.89,0.0,38.0,19855.676,5.98,19489.99977,5330.355075,64,51197.0
99.7,43.9,25.28,9.47,5.5,0.0,36.740147,20149.87,5.97,19620.00084,4729.689959,64,51197.0
100.0,45.2,23.03,11.37,5.62,0.0,33.07828,20852.678,6.33,22340.00015,4994.971551,64,51197.0
100.0,43.6,18.52,11.68,3.78,0.0,24.450193,20939.965,6.12,22680.00031,5394.268944,64,51197.0
100.0,44.7,35.4,11.76,6.48,0.0,35.526318,21542.352,6.54,22600.00038,6070.349081,64,51197.0
100.0,45.0,37.02,10.36,6.31,0.0,37.85243,20694.338,6.14,21069.99969,6119.762345,64,51197.0
100.0,45.2,23.3,10.82,4.9,0.0,31.170483,19464.836,4.3,10500.0,6079.738285,64,51197.0
26.40898,44.4,38.46,0.89,0.0,0.0,0.0,8308.661,4.0,4030.0,3522.310821,4,581730.0
24.8,46.3,37.51,0.95,0.0,0.0,0.0,8561.099,4.04,3870.0,3278.016079,4,581730.0
27.0,47.8,36.13,0.84,0.0,0.0,0.0,8817.649,3.86,4030.00021,3190.624811,4,581730.0
33.083107,49.5,36.21,0.68,0.0,0.0,0.0,8856.523,3.68,3920.000076,4330.972369,4,581730.0
35.298912,51.1,34.34,0.74,0.0,0.0,0.0,8571.5,3.69,3970.000029,5073.520408,4,581730.0
37.51418,52.6,33.0,0.81,0.0,0.0,0.0,8948.104,3.64,4280.00021,5513.331063,4,581730.0
39.73132,53.7,31.4,0.75,0.0,0.0,0.0,9380.948,3.47,4090.000153,5521.990608,4,581730.0
41.95298,55.1,29.03,0.58,0.0,0.0,0.0,9445.073,3.28,4320.000172,5832.737052,4,581730.0
44.5,56.4,27.86,0.55,0.0,0.0,0.0,9627.653,3.24,4389.999866,5713.543931,4,581730.0
43.36,57.6,28.29,0.41,0.0,0.0,0.0,8820.0205,3.25,4190.000057,5255.776533,4,581730.0
52.01778,58.5,29.41,0.5,0.0,0.0,0.0,8901.267,3.25,3369.999886,6434.812485,4,581730.0
53.24,59.6,28.41,0.45,0.0,0.0,0.0,9151.255,2.91,3880.000114,7617.310041,4,581730.0
56.018814,60.2,27.55,0.33,0.0,0.0,0.0,8872.199,3.14,3410.000086,7050.573472,4,581730.0
57.99192,60.8,26.36,0.86,0.0,0.0,0.0,8641.081,2.97,5420.000076,7224.912737,4,581730.0
59.952995,61.3,25.38,2.17,0.0,0.0,0.0,8513.395,3.11,6989.999771,7495.220866,4,581730.0
62.13,61.7,25.58,2.79,0.0,0.0,0.0,10171.935,3.15,6949.999809,6402.910183,4,581730.0
64.17506,62.4,26.13,2.52,0.0,0.0,0.0,10964.355,2.89,6630.000114,6982.917492,4,581730.0
67.4,63.0,26.12,2.84,0.0,0.0,0.0,9879.757,2.98,7329.999924,7296.092142,4,581730.0
68.22926,63.8,25.76,2.96,0.01,0.0,0.33670032,9597.184,2.76,7309.999943,7503.878588,4,581730.0
69.95974,63.9,25.57,3.05,0.01,0.0,0.3267974,9467.984,2.69,7250.0,7203.064221,4,581730.0
71.99476,64.7,23.3,2.05,0.01,0.0,0.48543692,8843.107,4.3,10500.0,6404.899932,4,581730.0
94.391716,89.0,42.66,28.87,308.77,4.94,91.57278,13400.32,3.88,313670.0,3749.910848,25,8515770.0
